fl	sample	correlation
359	AR_Veh_2	0
359	AR_Veh_3	0
359	AR_DHT_1	0
359	AR_DHT_2	0
359	AR_DHT_3	0
360	AR_Veh_1	0
360	AR_Veh_2	0
360	AR_Veh_3	0
360	AR_DHT_1	0
360	AR_DHT_2	0
360	AR_DHT_3	0
361	AR_Veh_1	0
361	AR_Veh_2	0
361	AR_Veh_3	0
361	AR_DHT_1	0
361	AR_DHT_2	0
361	AR_DHT_3	0
362	AR_Veh_1	0
362	AR_Veh_2	0
362	AR_Veh_3	0
362	AR_DHT_1	0
362	AR_DHT_2	0
362	AR_DHT_3	0
363	AR_Veh_1	0
363	AR_Veh_2	0
363	AR_Veh_3	0
363	AR_DHT_1	0
363	AR_DHT_2	0
363	AR_DHT_3	0
364	AR_Veh_1	0
364	AR_Veh_2	0
364	AR_Veh_3	0
364	AR_DHT_1	0
364	AR_DHT_2	0
364	AR_DHT_3	0
365	AR_Veh_1	0
365	AR_Veh_2	0
365	AR_Veh_3	0
365	AR_DHT_1	0
365	AR_DHT_2	0
365	AR_DHT_3	0
366	AR_Veh_1	0
366	AR_Veh_2	0
366	AR_Veh_3	0
366	AR_DHT_1	0
366	AR_DHT_2	0
366	AR_DHT_3	0
367	AR_Veh_1	0
367	AR_Veh_2	0
367	AR_Veh_3	0
367	AR_DHT_1	0
367	AR_DHT_2	0
367	AR_DHT_3	0
368	AR_Veh_1	0
368	AR_Veh_2	0
368	AR_Veh_3	0
368	AR_DHT_1	0
368	AR_DHT_2	0
368	AR_DHT_3	0
369	AR_Veh_1	0
369	AR_Veh_2	0
369	AR_Veh_3	0
369	AR_DHT_1	0
369	AR_DHT_2	0
369	AR_DHT_3	0
370	AR_Veh_1	0
370	AR_Veh_2	0
370	AR_Veh_3	0
370	AR_DHT_1	0
370	AR_DHT_2	0
370	AR_DHT_3	0
371	AR_Veh_1	0
371	AR_Veh_2	0
371	AR_Veh_3	0
371	AR_DHT_1	0
371	AR_DHT_2	0
371	AR_DHT_3	0
372	AR_Veh_1	0
372	AR_Veh_2	0
372	AR_Veh_3	0
372	AR_DHT_1	0
372	AR_DHT_2	0
372	AR_DHT_3	0
373	AR_Veh_1	0
373	AR_Veh_2	0
373	AR_Veh_3	0
373	AR_DHT_1	0
373	AR_DHT_2	0
373	AR_DHT_3	0
374	AR_Veh_1	0
374	AR_Veh_2	0
374	AR_Veh_3	0
374	AR_DHT_1	0
374	AR_DHT_2	0
374	AR_DHT_3	0
375	AR_Veh_1	0
375	AR_Veh_2	0
375	AR_Veh_3	0
375	AR_DHT_1	0
375	AR_DHT_2	0
375	AR_DHT_3	0
376	AR_Veh_1	0
376	AR_Veh_2	0
376	AR_Veh_3	0
376	AR_DHT_1	0
376	AR_DHT_2	0
376	AR_DHT_3	0
377	AR_Veh_1	0
377	AR_Veh_2	0
377	AR_Veh_3	0
377	AR_DHT_1	0
377	AR_DHT_2	0
377	AR_DHT_3	0
378	AR_Veh_1	0
378	AR_Veh_2	0
378	AR_Veh_3	0
378	AR_DHT_1	0
378	AR_DHT_2	0
378	AR_DHT_3	0
379	AR_Veh_1	0
379	AR_Veh_2	0
379	AR_Veh_3	0
379	AR_DHT_1	0
379	AR_DHT_2	0
379	AR_DHT_3	0
380	AR_Veh_1	0
380	AR_Veh_2	0
380	AR_Veh_3	0
380	AR_DHT_1	0
380	AR_DHT_2	0
380	AR_DHT_3	0
381	AR_Veh_1	0
381	AR_Veh_2	0
381	AR_Veh_3	0
381	AR_DHT_1	0
381	AR_DHT_2	0
381	AR_DHT_3	0
382	AR_Veh_1	0
382	AR_Veh_2	0
382	AR_Veh_3	0
382	AR_DHT_1	0
382	AR_DHT_2	0
382	AR_DHT_3	0
383	AR_Veh_1	0
383	AR_Veh_2	0
383	AR_Veh_3	0
383	AR_DHT_1	0
383	AR_DHT_2	0
383	AR_DHT_3	0
384	AR_Veh_1	0
384	AR_Veh_2	0
384	AR_Veh_3	0
384	AR_DHT_1	0
384	AR_DHT_2	0
384	AR_DHT_3	0
385	AR_Veh_1	0
385	AR_Veh_2	0
385	AR_Veh_3	0
385	AR_DHT_1	0
385	AR_DHT_2	0
385	AR_DHT_3	0
386	AR_Veh_1	0
386	AR_Veh_2	0
386	AR_Veh_3	0
386	AR_DHT_1	0
386	AR_DHT_2	0
386	AR_DHT_3	0
387	AR_Veh_1	0
387	AR_Veh_2	0
387	AR_Veh_3	0
387	AR_DHT_1	0
387	AR_DHT_2	0
387	AR_DHT_3	0
388	AR_Veh_1	0
388	AR_Veh_2	0
388	AR_Veh_3	0
388	AR_DHT_1	0
388	AR_DHT_2	0
388	AR_DHT_3	0
389	AR_Veh_1	0
389	AR_Veh_2	0
389	AR_Veh_3	0
389	AR_DHT_1	0
389	AR_DHT_2	0
389	AR_DHT_3	0
390	AR_Veh_1	0
390	AR_Veh_2	0
390	AR_Veh_3	0
390	AR_DHT_1	0
390	AR_DHT_2	0
390	AR_DHT_3	0
391	AR_Veh_1	0
391	AR_Veh_2	0
391	AR_Veh_3	0
391	AR_DHT_1	0
391	AR_DHT_2	0
391	AR_DHT_3	0
392	AR_Veh_1	0
392	AR_Veh_2	0
392	AR_Veh_3	0
392	AR_DHT_1	0
392	AR_DHT_2	0
392	AR_DHT_3	0
393	AR_Veh_1	0
393	AR_Veh_2	0
393	AR_Veh_3	0
393	AR_DHT_1	0
393	AR_DHT_2	0
393	AR_DHT_3	0
394	AR_Veh_1	0
394	AR_Veh_2	0
394	AR_Veh_3	0
394	AR_DHT_1	0
394	AR_DHT_2	0
394	AR_DHT_3	0
395	AR_Veh_1	0
395	AR_Veh_2	0
395	AR_Veh_3	0
395	AR_DHT_1	0
395	AR_DHT_2	0
395	AR_DHT_3	0
396	AR_Veh_1	0
396	AR_Veh_2	0
396	AR_Veh_3	0
396	AR_DHT_1	0
396	AR_DHT_2	0
396	AR_DHT_3	0
397	AR_Veh_1	0
397	AR_Veh_2	0
397	AR_Veh_3	0
397	AR_DHT_1	0
397	AR_DHT_2	0
397	AR_DHT_3	0
398	AR_Veh_1	0
398	AR_Veh_2	0
398	AR_Veh_3	0
398	AR_DHT_1	0
398	AR_DHT_2	0
398	AR_DHT_3	0
399	AR_Veh_1	0
399	AR_Veh_2	0
399	AR_Veh_3	0
399	AR_DHT_1	0
399	AR_DHT_2	0
399	AR_DHT_3	0
400	AR_Veh_1	0
400	AR_Veh_2	0
400	AR_Veh_3	0
400	AR_DHT_1	0
400	AR_DHT_2	0
400	AR_DHT_3	0
401	AR_Veh_1	0
401	AR_Veh_2	0
401	AR_Veh_3	0
401	AR_DHT_1	0
401	AR_DHT_2	0
401	AR_DHT_3	0
402	AR_Veh_1	0
402	AR_Veh_2	0
402	AR_Veh_3	0
402	AR_DHT_1	0
402	AR_DHT_2	0
402	AR_DHT_3	0
403	AR_Veh_1	0
403	AR_Veh_2	0
403	AR_Veh_3	0
403	AR_DHT_1	0
403	AR_DHT_2	0
403	AR_DHT_3	0
404	AR_Veh_1	0
404	AR_Veh_2	0
404	AR_Veh_3	0
404	AR_DHT_1	0
404	AR_DHT_2	0
404	AR_DHT_3	0
405	AR_Veh_1	0
405	AR_Veh_2	0
405	AR_Veh_3	0
405	AR_DHT_1	0
405	AR_DHT_2	0
405	AR_DHT_3	0
406	AR_Veh_1	0
406	AR_Veh_2	0
406	AR_Veh_3	0
406	AR_DHT_1	0
406	AR_DHT_2	0
406	AR_DHT_3	0
407	AR_Veh_1	0
407	AR_Veh_2	0
407	AR_Veh_3	0
407	AR_DHT_1	0
407	AR_DHT_2	0
407	AR_DHT_3	0
408	AR_Veh_1	0
408	AR_Veh_2	0
408	AR_Veh_3	0
408	AR_DHT_1	0
408	AR_DHT_2	0
408	AR_DHT_3	0
409	AR_Veh_1	0
409	AR_Veh_2	0
409	AR_Veh_3	0
409	AR_DHT_1	0
409	AR_DHT_2	0
409	AR_DHT_3	0
410	AR_Veh_1	0
410	AR_Veh_2	0
410	AR_Veh_3	0
410	AR_DHT_1	0
410	AR_DHT_2	0
410	AR_DHT_3	0
411	AR_Veh_1	0
411	AR_Veh_2	0
411	AR_Veh_3	0
411	AR_DHT_1	0
411	AR_DHT_2	0
411	AR_DHT_3	0
412	AR_Veh_1	0
412	AR_Veh_2	0
412	AR_Veh_3	0
412	AR_DHT_1	0
412	AR_DHT_2	0
412	AR_DHT_3	0
413	AR_Veh_1	0
413	AR_Veh_2	0
413	AR_Veh_3	0
413	AR_DHT_1	0
413	AR_DHT_2	0
413	AR_DHT_3	0
414	AR_Veh_1	0
414	AR_Veh_2	0
414	AR_Veh_3	0
414	AR_DHT_1	0
414	AR_DHT_2	0
414	AR_DHT_3	0
415	AR_Veh_1	0
415	AR_Veh_2	0
415	AR_Veh_3	0
415	AR_DHT_1	0
415	AR_DHT_2	0
415	AR_DHT_3	0
416	AR_Veh_1	0
416	AR_Veh_2	0
416	AR_Veh_3	0
416	AR_DHT_1	0
416	AR_DHT_2	0
416	AR_DHT_3	0
417	AR_Veh_1	0
417	AR_Veh_2	0
417	AR_Veh_3	0
417	AR_DHT_1	0
417	AR_DHT_2	0
417	AR_DHT_3	0
418	AR_Veh_1	0
418	AR_Veh_2	0
418	AR_Veh_3	0
418	AR_DHT_1	0
418	AR_DHT_2	0
418	AR_DHT_3	0
419	AR_Veh_1	0
419	AR_Veh_2	0
419	AR_Veh_3	0
419	AR_DHT_1	0
419	AR_DHT_2	0
419	AR_DHT_3	0
420	AR_Veh_1	0
420	AR_Veh_2	0
420	AR_Veh_3	0
420	AR_DHT_1	0
420	AR_DHT_2	0
420	AR_DHT_3	0
421	AR_Veh_1	0
421	AR_Veh_2	0
421	AR_Veh_3	0
421	AR_DHT_1	0
421	AR_DHT_2	0
421	AR_DHT_3	0
422	AR_Veh_1	0
422	AR_Veh_2	0
422	AR_Veh_3	0
422	AR_DHT_1	0
422	AR_DHT_2	0
422	AR_DHT_3	0
423	AR_Veh_1	0
423	AR_Veh_2	0
423	AR_Veh_3	0
423	AR_DHT_1	0
423	AR_DHT_2	0
423	AR_DHT_3	0
424	AR_Veh_1	0
424	AR_Veh_2	0
424	AR_Veh_3	0
424	AR_DHT_1	0
424	AR_DHT_2	0
424	AR_DHT_3	0
425	AR_Veh_1	0
425	AR_Veh_2	0
425	AR_Veh_3	0
425	AR_DHT_1	0
425	AR_DHT_2	0
425	AR_DHT_3	0
426	AR_Veh_1	0
426	AR_Veh_2	0
426	AR_Veh_3	0
426	AR_DHT_1	0
426	AR_DHT_2	0
426	AR_DHT_3	0
427	AR_Veh_1	0
427	AR_Veh_2	0
427	AR_Veh_3	0
427	AR_DHT_1	0
427	AR_DHT_2	0
427	AR_DHT_3	0
428	AR_Veh_1	0
428	AR_Veh_2	0
428	AR_Veh_3	0
428	AR_DHT_1	0
428	AR_DHT_2	0
428	AR_DHT_3	0
429	AR_Veh_1	0
429	AR_Veh_2	0
429	AR_Veh_3	0
429	AR_DHT_1	0
429	AR_DHT_2	0
429	AR_DHT_3	0
430	AR_Veh_1	0
430	AR_Veh_2	0
430	AR_Veh_3	0
430	AR_DHT_1	0
430	AR_DHT_2	0
430	AR_DHT_3	0
431	AR_Veh_1	0
431	AR_Veh_2	0
431	AR_Veh_3	0
431	AR_DHT_1	0
431	AR_DHT_2	0
431	AR_DHT_3	0
432	AR_Veh_1	0
432	AR_Veh_2	0
432	AR_Veh_3	0
432	AR_DHT_1	0
432	AR_DHT_2	0
432	AR_DHT_3	0
433	AR_Veh_1	0
433	AR_Veh_2	0
433	AR_Veh_3	0
433	AR_DHT_1	0
433	AR_DHT_2	0
433	AR_DHT_3	0
434	AR_Veh_1	0
434	AR_Veh_2	0
434	AR_Veh_3	0
434	AR_DHT_1	0
434	AR_DHT_2	0
434	AR_DHT_3	0
435	AR_Veh_1	0
435	AR_Veh_2	0
435	AR_Veh_3	0
435	AR_DHT_1	0
435	AR_DHT_2	0
435	AR_DHT_3	0
436	AR_Veh_1	0
436	AR_Veh_2	0
436	AR_Veh_3	0
436	AR_DHT_1	0
436	AR_DHT_2	0
436	AR_DHT_3	0
437	AR_Veh_1	0
437	AR_Veh_2	0
437	AR_Veh_3	0
437	AR_DHT_1	0
437	AR_DHT_2	0
437	AR_DHT_3	0
438	AR_Veh_1	0
438	AR_Veh_2	0
438	AR_Veh_3	0
438	AR_DHT_1	0
438	AR_DHT_2	0
438	AR_DHT_3	0
439	AR_Veh_1	0
439	AR_Veh_2	0
439	AR_Veh_3	0
439	AR_DHT_1	0
439	AR_DHT_2	0
439	AR_DHT_3	0
440	AR_Veh_1	0
440	AR_Veh_2	0
440	AR_Veh_3	0
440	AR_DHT_1	0
440	AR_DHT_2	0
440	AR_DHT_3	0
441	AR_Veh_1	0
441	AR_Veh_2	0
441	AR_Veh_3	0
441	AR_DHT_1	0
441	AR_DHT_2	0
441	AR_DHT_3	0
442	AR_Veh_1	0
442	AR_Veh_2	0
442	AR_Veh_3	0
442	AR_DHT_1	0
442	AR_DHT_2	0
442	AR_DHT_3	0
443	AR_Veh_1	0
443	AR_Veh_2	0
443	AR_Veh_3	0
443	AR_DHT_1	0
443	AR_DHT_2	0
443	AR_DHT_3	0
444	AR_Veh_1	0
444	AR_Veh_2	0
444	AR_Veh_3	0
444	AR_DHT_1	0
444	AR_DHT_2	0
444	AR_DHT_3	0
445	AR_Veh_1	0
445	AR_Veh_2	0
445	AR_Veh_3	0
445	AR_DHT_1	0
445	AR_DHT_2	0
445	AR_DHT_3	0
446	AR_Veh_1	0
446	AR_Veh_2	0
446	AR_Veh_3	0
446	AR_DHT_1	0
446	AR_DHT_2	0
446	AR_DHT_3	0
447	AR_Veh_1	0
447	AR_Veh_2	0
447	AR_Veh_3	0
447	AR_DHT_1	0
447	AR_DHT_2	0
447	AR_DHT_3	0
448	AR_Veh_1	0
448	AR_Veh_2	0
448	AR_Veh_3	0
448	AR_DHT_1	0
448	AR_DHT_2	0
448	AR_DHT_3	0
449	AR_Veh_1	0
449	AR_Veh_2	0
449	AR_Veh_3	0
449	AR_DHT_1	0
449	AR_DHT_2	0
449	AR_DHT_3	0
450	AR_Veh_1	0
450	AR_Veh_2	0
450	AR_Veh_3	0
450	AR_DHT_1	0
450	AR_DHT_2	0
450	AR_DHT_3	0
451	AR_Veh_1	0
451	AR_Veh_2	0
451	AR_Veh_3	0
451	AR_DHT_1	0
451	AR_DHT_2	0
451	AR_DHT_3	0
452	AR_Veh_1	0
452	AR_Veh_2	0
452	AR_Veh_3	0
452	AR_DHT_1	0
452	AR_DHT_2	0
452	AR_DHT_3	0
453	AR_Veh_1	0
453	AR_Veh_2	0
453	AR_Veh_3	0
453	AR_DHT_1	0
453	AR_DHT_2	0
453	AR_DHT_3	0
454	AR_Veh_1	0
454	AR_Veh_2	0
454	AR_Veh_3	0
454	AR_DHT_1	0
454	AR_DHT_2	0
454	AR_DHT_3	0
455	AR_Veh_1	0
455	AR_Veh_2	0
455	AR_Veh_3	0
455	AR_DHT_1	0
455	AR_DHT_2	0
455	AR_DHT_3	0
456	AR_Veh_1	0
456	AR_Veh_2	0
456	AR_Veh_3	0
456	AR_DHT_1	0
456	AR_DHT_2	0
456	AR_DHT_3	0
457	AR_Veh_1	0
457	AR_Veh_2	0
457	AR_Veh_3	0
457	AR_DHT_1	0
457	AR_DHT_2	0
457	AR_DHT_3	0
458	AR_Veh_1	0
458	AR_Veh_2	0
458	AR_Veh_3	0
458	AR_DHT_1	0
458	AR_DHT_2	0
458	AR_DHT_3	0
459	AR_Veh_1	0
459	AR_Veh_2	0
459	AR_Veh_3	0
459	AR_DHT_1	0
459	AR_DHT_2	0
459	AR_DHT_3	0
460	AR_Veh_1	0
460	AR_Veh_2	0
460	AR_Veh_3	0
460	AR_DHT_1	0
460	AR_DHT_2	0
460	AR_DHT_3	0
461	AR_Veh_1	0
461	AR_Veh_2	0
461	AR_Veh_3	0
461	AR_DHT_1	0
461	AR_DHT_2	0
461	AR_DHT_3	0
462	AR_Veh_1	0
462	AR_Veh_2	0
462	AR_Veh_3	0
462	AR_DHT_1	0
462	AR_DHT_2	0
462	AR_DHT_3	0
463	AR_Veh_1	0
463	AR_Veh_2	0
463	AR_Veh_3	0
463	AR_DHT_1	0
463	AR_DHT_2	0
463	AR_DHT_3	0
464	AR_Veh_1	0
464	AR_Veh_2	0
464	AR_Veh_3	0
464	AR_DHT_1	0
464	AR_DHT_2	0
464	AR_DHT_3	0
465	AR_Veh_1	0
465	AR_Veh_2	0
465	AR_Veh_3	0
465	AR_DHT_1	0
465	AR_DHT_2	0
465	AR_DHT_3	0
466	AR_Veh_1	0
466	AR_Veh_2	0
466	AR_Veh_3	0
466	AR_DHT_1	0
466	AR_DHT_2	0
466	AR_DHT_3	0
467	AR_Veh_1	0
467	AR_Veh_2	0
467	AR_Veh_3	0
467	AR_DHT_1	0
467	AR_DHT_2	0
467	AR_DHT_3	0
468	AR_Veh_1	0
468	AR_Veh_2	0
468	AR_Veh_3	0
468	AR_DHT_1	0
468	AR_DHT_2	0
468	AR_DHT_3	0
469	AR_Veh_1	0
469	AR_Veh_2	0
469	AR_Veh_3	0
469	AR_DHT_1	0
469	AR_DHT_2	0
469	AR_DHT_3	0
470	AR_Veh_1	0
470	AR_Veh_2	0
470	AR_Veh_3	0
470	AR_DHT_1	0
470	AR_DHT_2	0
470	AR_DHT_3	0
471	AR_Veh_1	0
471	AR_Veh_2	0
471	AR_Veh_3	0
471	AR_DHT_1	0
471	AR_DHT_2	0
471	AR_DHT_3	0
472	AR_Veh_1	0
472	AR_Veh_2	0
472	AR_Veh_3	0
472	AR_DHT_1	0
472	AR_DHT_2	0
472	AR_DHT_3	0
473	AR_Veh_1	0
473	AR_Veh_2	0
473	AR_Veh_3	0
473	AR_DHT_1	0
473	AR_DHT_2	0
473	AR_DHT_3	0
474	AR_Veh_1	0
474	AR_Veh_2	0
474	AR_Veh_3	0
474	AR_DHT_1	0
474	AR_DHT_2	0
474	AR_DHT_3	0
475	AR_Veh_1	0
475	AR_Veh_2	0
475	AR_Veh_3	0
475	AR_DHT_1	0
475	AR_DHT_2	0
475	AR_DHT_3	0
476	AR_Veh_1	0
476	AR_Veh_2	0
476	AR_Veh_3	0
476	AR_DHT_1	0
476	AR_DHT_2	0
476	AR_DHT_3	0
477	AR_Veh_1	0
477	AR_Veh_2	0
477	AR_Veh_3	0
477	AR_DHT_1	0
477	AR_DHT_2	0
477	AR_DHT_3	0
478	AR_Veh_1	0
478	AR_Veh_2	0
478	AR_Veh_3	0
478	AR_DHT_1	0
478	AR_DHT_2	0
478	AR_DHT_3	0
479	AR_Veh_1	0
479	AR_Veh_2	0
479	AR_Veh_3	0
479	AR_DHT_1	0
479	AR_DHT_2	0
479	AR_DHT_3	0
480	AR_Veh_1	0
480	AR_Veh_2	0
480	AR_Veh_3	0
480	AR_DHT_1	0
480	AR_DHT_2	0
480	AR_DHT_3	0
481	AR_Veh_1	0
481	AR_Veh_2	0
481	AR_Veh_3	0
481	AR_DHT_1	0
481	AR_DHT_2	0
481	AR_DHT_3	0
482	AR_Veh_1	0
482	AR_Veh_2	0
482	AR_Veh_3	0
482	AR_DHT_1	0
482	AR_DHT_2	0
482	AR_DHT_3	0
483	AR_Veh_1	0
483	AR_Veh_2	0
483	AR_Veh_3	0
483	AR_DHT_1	0
483	AR_DHT_2	0
483	AR_DHT_3	0
484	AR_Veh_1	0
484	AR_Veh_2	0
484	AR_Veh_3	0
484	AR_DHT_1	0
484	AR_DHT_2	0
484	AR_DHT_3	0
485	AR_Veh_1	0
485	AR_Veh_2	0
485	AR_Veh_3	0
485	AR_DHT_1	0
485	AR_DHT_2	0
485	AR_DHT_3	0
486	AR_Veh_1	0
486	AR_Veh_2	0
486	AR_Veh_3	0
486	AR_DHT_1	0
486	AR_DHT_2	0
486	AR_DHT_3	0
487	AR_Veh_1	0
487	AR_Veh_2	0
487	AR_Veh_3	0
487	AR_DHT_1	0
487	AR_DHT_2	0
487	AR_DHT_3	0
488	AR_Veh_1	0
488	AR_Veh_2	0
488	AR_Veh_3	0
488	AR_DHT_1	0
488	AR_DHT_2	0
488	AR_DHT_3	0
489	AR_Veh_1	0
489	AR_Veh_2	0
489	AR_Veh_3	0
489	AR_DHT_1	0
489	AR_DHT_2	0
489	AR_DHT_3	0
490	AR_Veh_1	0
490	AR_Veh_2	0
490	AR_Veh_3	0
490	AR_DHT_1	0
490	AR_DHT_2	0
490	AR_DHT_3	0
491	AR_Veh_1	0
491	AR_Veh_2	0
491	AR_Veh_3	0
491	AR_DHT_1	0
491	AR_DHT_2	0
491	AR_DHT_3	0
492	AR_Veh_1	0
492	AR_Veh_2	0
492	AR_Veh_3	0
492	AR_DHT_1	0
492	AR_DHT_2	0
492	AR_DHT_3	0
493	AR_Veh_1	0
493	AR_Veh_2	0
493	AR_Veh_3	0
493	AR_DHT_1	0
493	AR_DHT_2	0
493	AR_DHT_3	0
494	AR_Veh_1	0
494	AR_Veh_2	0
494	AR_Veh_3	0
494	AR_DHT_1	0
494	AR_DHT_2	0
494	AR_DHT_3	0
495	AR_Veh_1	0
495	AR_Veh_2	0
495	AR_Veh_3	0
495	AR_DHT_1	0
495	AR_DHT_2	0
495	AR_DHT_3	0
496	AR_Veh_1	0
496	AR_Veh_2	0
496	AR_Veh_3	0
496	AR_DHT_1	0
496	AR_DHT_2	0
496	AR_DHT_3	0
497	AR_Veh_1	0
497	AR_Veh_2	0
497	AR_Veh_3	0
497	AR_DHT_1	0
497	AR_DHT_2	0
497	AR_DHT_3	0
498	AR_Veh_1	0
498	AR_Veh_2	0
498	AR_Veh_3	0
498	AR_DHT_1	0
498	AR_DHT_2	0
498	AR_DHT_3	0
499	AR_Veh_1	0
499	AR_Veh_2	0
499	AR_Veh_3	0
499	AR_DHT_1	0
499	AR_DHT_2	0
499	AR_DHT_3	0
500	AR_Veh_1	0
500	AR_Veh_2	0
500	AR_Veh_3	0
500	AR_DHT_1	0
500	AR_DHT_2	0
500	AR_DHT_3	0
501	AR_Veh_1	0
501	AR_Veh_2	0
501	AR_Veh_3	0
501	AR_DHT_1	0
501	AR_DHT_2	0
501	AR_DHT_3	0
502	AR_Veh_1	0
502	AR_Veh_2	0
502	AR_Veh_3	0
502	AR_DHT_1	0
502	AR_DHT_2	0
502	AR_DHT_3	0
503	AR_Veh_1	0
503	AR_Veh_2	0
503	AR_Veh_3	0
503	AR_DHT_1	0
503	AR_DHT_2	0
503	AR_DHT_3	0
504	AR_Veh_1	0
504	AR_Veh_2	0
504	AR_Veh_3	0
504	AR_DHT_1	0
504	AR_DHT_2	0
504	AR_DHT_3	0
505	AR_Veh_1	0
505	AR_Veh_2	0
505	AR_Veh_3	0
505	AR_DHT_1	0
505	AR_DHT_2	0
505	AR_DHT_3	0
506	AR_Veh_1	0
506	AR_Veh_2	0
506	AR_Veh_3	0
506	AR_DHT_1	0
506	AR_DHT_2	0
506	AR_DHT_3	0
507	AR_Veh_1	0
507	AR_Veh_2	0
507	AR_Veh_3	0
507	AR_DHT_1	0
507	AR_DHT_2	0
507	AR_DHT_3	0
508	AR_Veh_1	0
508	AR_Veh_2	0
508	AR_Veh_3	0
508	AR_DHT_1	0
508	AR_DHT_2	0
508	AR_DHT_3	0
509	AR_Veh_1	0
509	AR_Veh_2	0
509	AR_Veh_3	0
509	AR_DHT_1	0
509	AR_DHT_2	0
509	AR_DHT_3	0
510	AR_Veh_1	0
510	AR_Veh_2	0
510	AR_Veh_3	0
510	AR_DHT_1	0
510	AR_DHT_2	0
510	AR_DHT_3	0
511	AR_Veh_1	0
511	AR_Veh_2	0
511	AR_Veh_3	0
511	AR_DHT_1	0
511	AR_DHT_2	0
511	AR_DHT_3	0
512	AR_Veh_1	0
512	AR_Veh_2	0
512	AR_Veh_3	0
512	AR_DHT_1	0
512	AR_DHT_2	0
512	AR_DHT_3	0
513	AR_Veh_1	0
513	AR_Veh_2	0
513	AR_Veh_3	0
513	AR_DHT_1	0
513	AR_DHT_2	0
513	AR_DHT_3	0
514	AR_Veh_1	0
514	AR_Veh_2	0
514	AR_Veh_3	0
514	AR_DHT_1	0
514	AR_DHT_2	0
514	AR_DHT_3	0
515	AR_Veh_1	0
515	AR_Veh_2	0
515	AR_Veh_3	0
515	AR_DHT_1	0
515	AR_DHT_2	0
515	AR_DHT_3	0
516	AR_Veh_1	0
516	AR_Veh_2	0
516	AR_Veh_3	0
516	AR_DHT_1	0
516	AR_DHT_2	0
516	AR_DHT_3	0
517	AR_Veh_1	0
517	AR_Veh_2	0
517	AR_Veh_3	0
517	AR_DHT_1	0
517	AR_DHT_2	0
517	AR_DHT_3	0
518	AR_Veh_1	0
518	AR_Veh_2	0
518	AR_Veh_3	0
518	AR_DHT_1	0
518	AR_DHT_2	0
518	AR_DHT_3	0
519	AR_Veh_1	0
519	AR_Veh_2	0
519	AR_Veh_3	0
519	AR_DHT_1	0
519	AR_DHT_2	0
519	AR_DHT_3	0
520	AR_Veh_1	0
520	AR_Veh_2	0
520	AR_Veh_3	0
520	AR_DHT_1	0
520	AR_DHT_2	0
520	AR_DHT_3	0
521	AR_Veh_1	0
521	AR_Veh_2	0
521	AR_Veh_3	0
521	AR_DHT_1	0
521	AR_DHT_2	0
521	AR_DHT_3	0
522	AR_Veh_1	0
522	AR_Veh_2	0
522	AR_Veh_3	0
522	AR_DHT_1	0
522	AR_DHT_2	0
522	AR_DHT_3	0
523	AR_Veh_1	0
523	AR_Veh_2	0
523	AR_Veh_3	0
523	AR_DHT_1	0
523	AR_DHT_2	0
523	AR_DHT_3	0
524	AR_Veh_1	0
524	AR_Veh_2	0
524	AR_Veh_3	0
524	AR_DHT_1	0
524	AR_DHT_2	0
524	AR_DHT_3	0
525	AR_Veh_1	0
525	AR_Veh_2	0
525	AR_Veh_3	0
525	AR_DHT_1	0
525	AR_DHT_2	0
525	AR_DHT_3	0
526	AR_Veh_1	0
526	AR_Veh_2	0
526	AR_Veh_3	0
526	AR_DHT_1	0
526	AR_DHT_2	0
526	AR_DHT_3	0
527	AR_Veh_1	0
527	AR_Veh_2	0
527	AR_Veh_3	0
527	AR_DHT_1	0
527	AR_DHT_2	0
527	AR_DHT_3	0
528	AR_Veh_1	0
528	AR_Veh_2	0
528	AR_Veh_3	0
528	AR_DHT_1	0
528	AR_DHT_2	0
528	AR_DHT_3	0
529	AR_Veh_1	0
529	AR_Veh_2	0
529	AR_Veh_3	0
529	AR_DHT_1	0
529	AR_DHT_2	0
529	AR_DHT_3	0
530	AR_Veh_1	0
530	AR_Veh_2	0
530	AR_Veh_3	0
530	AR_DHT_1	0
530	AR_DHT_2	0
530	AR_DHT_3	0
531	AR_Veh_1	0
531	AR_Veh_2	0
531	AR_Veh_3	0
531	AR_DHT_1	0
531	AR_DHT_2	0
531	AR_DHT_3	0
532	AR_Veh_1	0
532	AR_Veh_2	0
532	AR_Veh_3	0
532	AR_DHT_1	0
532	AR_DHT_2	0
532	AR_DHT_3	0
533	AR_Veh_1	0
533	AR_Veh_2	0
533	AR_Veh_3	0
533	AR_DHT_1	0
533	AR_DHT_2	0
533	AR_DHT_3	0
534	AR_Veh_1	0
534	AR_Veh_2	0
534	AR_Veh_3	0
534	AR_DHT_1	0
534	AR_DHT_2	0
534	AR_DHT_3	0
535	AR_Veh_1	0
535	AR_Veh_2	0
535	AR_Veh_3	0
535	AR_DHT_1	0
535	AR_DHT_2	0
535	AR_DHT_3	0
536	AR_Veh_1	0
536	AR_Veh_2	0
536	AR_Veh_3	0
536	AR_DHT_1	0
536	AR_DHT_2	0
536	AR_DHT_3	0
537	AR_Veh_1	0
537	AR_Veh_2	0
537	AR_Veh_3	0
537	AR_DHT_1	0
537	AR_DHT_2	0
537	AR_DHT_3	0
538	AR_Veh_1	0
538	AR_Veh_2	0
538	AR_Veh_3	0
